,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
4530,405.24936,FDT02,OUT045
4531,1263.1017,FDC11,OUT017
4532,697.75305,FDD08,OUT046
4533,3612.5535,NCS29,OUT046
4534,277.08075,DRI03,OUT010
4535,1371.828,FDK48,OUT035
4536,2541.0476,FDM52,OUT049
4537,968.4241,FDP49,OUT035
4538,2044.4471,DRA24,OUT046
4539,2948.1125,NCJ43,OUT049
4540,3184.8904,FDE11,OUT045
4541,1886.4792,FDP01,OUT049
4542,1112.2017,FDQ59,OUT018
4543,426.784,FDA43,OUT019
4544,2311.5166,FDL14,OUT017
4545,122.879295,FDV50,OUT010
4546,5121.4585,FDT01,OUT027
4547,1975.1136,NCC42,OUT035
4548,1665.5197,FDO28,OUT046
4549,306.40826,FDD32,OUT019
4550,3430.6162,FDV45,OUT035
4551,289.3568,NCW17,OUT019
4552,2288.5066,NCJ17,OUT027
4553,3145.1736,NCF18,OUT049
4554,1830.5242,FDP01,OUT045
4555,2060.5068,FDH24,OUT045
4556,6338.11,FDI38,OUT027
4557,906.20276,FDX03,OUT035
4558,3555.197,FDY28,OUT046
4559,2488.993,FDN34,OUT018
4560,2314.6914,FDJ02,OUT045
4561,398.40506,FDW40,OUT019
4562,835.223,FDX03,OUT017
4563,2821.3079,FDE17,OUT027
4564,2369.1843,FDT58,OUT046
4565,3790.7644,FDI38,OUT013
4566,3866.9976,FDW22,OUT035
4567,2832.9663,FDS15,OUT027
4568,3355.569,NCX06,OUT013
4569,3810.2754,DRK47,OUT035
4570,5446.202,FDC23,OUT027
4571,225.03456,FDM56,OUT010
4572,4264.299,FDP21,OUT046
4573,2593.704,FDP58,OUT046
4574,714.2674,FDA27,OUT019
4575,217.8252,FDK41,OUT019
4576,4749.507,NCH42,OUT046
4577,404.60944,FDG29,OUT045
4578,2421.0757,FDW15,OUT018
4579,630.9031,FDD28,OUT018
4580,4103.9927,FDQ37,OUT049
4581,3267.9014,FDC23,OUT035
4582,1466.917,FDV13,OUT035
4583,3576.3289,FDK33,OUT046
4584,2240.1235,FDO33,OUT013
4585,2412.2866,FDN21,OUT017
4586,5602.327,NCW06,OUT027
4587,4397.6255,FDI38,OUT035
4588,2406.1458,FDC21,OUT027
4589,2111.206,NCS05,OUT046
4590,649.034,NCN53,OUT049
4591,111.97087,FDV40,OUT010
4592,5078.5576,FDG60,OUT017
4593,5635.2285,NCY30,OUT027
4594,2065.8708,FDM40,OUT045
4595,2562.655,NCO30,OUT046
4596,2564.427,FDK10,OUT046
4597,2635.1567,FDM36,OUT045
4598,1874.587,FDN10,OUT013
4599,1303.3258,FDM46,OUT018
4600,1726.4701,FDX50,OUT049
4601,4221.951,FDP33,OUT045
4602,2426.4194,FDO12,OUT045
4603,1520.9661,FDC28,OUT013
4604,1221.7351,FDO31,OUT045
4605,3078.4685,FDX45,OUT035
4606,2505.9646,FDV21,OUT049
4607,1343.671,FDH04,OUT049
4608,3414.0444,NCG54,OUT013
4609,2235.1426,FDO13,OUT046
4610,5668.279,FDA09,OUT027
4611,1903.7546,FDC38,OUT017
4612,1873.2648,NCO42,OUT046
4613,2034.7738,FDL45,OUT049
4614,604.88416,NCK31,OUT013
4615,3227.514,FDM39,OUT017
4616,719.05927,FDC22,OUT010
4617,1849.1987,FDF46,OUT046
4618,3896.3127,FDQ37,OUT045
4619,265.52612,FDH41,OUT010
4620,509.47446,FDQ04,OUT046
4621,3276.307,NCQ02,OUT027
4622,4837.812,FDJ57,OUT027
4623,1592.2941,NCE07,OUT049
4624,1125.4722,FDE56,OUT013
4625,4396.1836,FDI20,OUT049
4626,457.2172,FDK36,OUT018
4627,5533.6533,FDP08,OUT027
4628,2410.2207,FDF44,OUT017
4629,2061.576,NCU53,OUT017
4630,2846.43,FDF47,OUT035
4631,-1.5847548,FDS55,OUT010
4632,175.22794,FDZ52,OUT010
4633,1390.8842,FDL04,OUT018
4634,3185.9202,NCM26,OUT035
4635,2311.3286,FDX43,OUT049
4636,3831.9187,FDP52,OUT049
4637,468.77652,DRK49,OUT045
4638,2528.0093,FDE38,OUT013
4639,2714.1528,DRF13,OUT035
4640,149.20471,FDK41,OUT010
4641,3205.2253,FDJ04,OUT027
4642,1500.268,FDZ44,OUT018
4643,4083.5637,FDS11,OUT013
4644,3960.9773,FDA55,OUT049
4645,2488.8044,NCW53,OUT046
4646,2919.6204,FDB49,OUT027
4647,2608.1787,FDD23,OUT017
4648,1503.8337,NCV42,OUT045
4649,1500.4246,NCZ29,OUT018
4650,910.41583,FDQ26,OUT013
4651,740.60724,FDV08,OUT017
4652,1490.048,FDC53,OUT049
4653,1141.4298,FDV58,OUT010
4654,189.21382,NCP02,OUT019
4655,749.9969,DRI37,OUT045
4656,3905.7463,FDQ12,OUT049
4657,1484.1729,FDE33,OUT046
4658,1152.0216,FDX27,OUT045
4659,859.2046,FDM22,OUT017
4660,335.52386,NCH30,OUT019
4661,4089.489,FDC04,OUT017
4662,1304.5525,FDO38,OUT046
4663,3265.2825,FDV52,OUT027
4664,1552.5685,FDB32,OUT013
4665,372.32733,FDV43,OUT018
4666,3137.1772,FDI24,OUT018
4667,1262.4685,FDR40,OUT017
4668,3033.8945,FDW02,OUT049
4669,874.3628,FDE44,OUT049
4670,1400.7131,FDL38,OUT046
4671,102.35234,NCT54,OUT010
4672,714.5932,DRJ39,OUT010
4673,3658.6157,FDW55,OUT049
4674,217.05638,DRF13,OUT019
4675,2284.924,NCW17,OUT049
4676,680.16986,FDP13,OUT035
4677,1851.1083,FDS08,OUT018
4678,1117.0383,NCP17,OUT035
4679,2875.5083,NCO53,OUT035
4680,2326.3718,FDH19,OUT045
4681,1675.6171,FDJ04,OUT017
4682,656.7674,FDG10,OUT049
4683,243.86302,FDA40,OUT010
4684,2280.5542,FDI53,OUT045
4685,178.58482,FDU09,OUT010
4686,1381.6215,FDK60,OUT045
4687,521.0805,FDR43,OUT017
4688,3660.9546,FDW22,OUT017
4689,894.1985,DRP47,OUT010
4690,884.6801,DRG48,OUT010
4691,3322.1948,FDA14,OUT035
4692,1455.7373,FDU49,OUT013
4693,5594.2954,FDK28,OUT045
4694,4105.3955,FDT19,OUT046
4695,1821.2546,NCQ42,OUT045
4696,2753.5127,FDD03,OUT045
4697,1565.1608,NCM53,OUT013
4698,3002.0032,NCX53,OUT045
4699,2331.482,FDV14,OUT027
4700,3114.2476,NCZ54,OUT017
4701,651.5813,FDB39,OUT013
4702,2553.6572,DRC24,OUT046
4703,1171.1335,FDY36,OUT013
4704,2869.622,FDN01,OUT035
4705,989.7375,DRH25,OUT046
4706,925.7485,FDV08,OUT046
4707,4682.4995,NCP53,OUT049
4708,518.3442,FDU52,OUT010
4709,2310.0693,NCI42,OUT045
4710,2301.7324,FDZ14,OUT035
4711,3955.988,FDF11,OUT046
4712,1136.1449,FDQ13,OUT018
4713,53.734932,FDO32,OUT010
4714,2387.3916,DRJ37,OUT018
4715,3049.907,FDY43,OUT046
4716,2308.0164,NCT41,OUT017
4717,2492.18,NCV17,OUT045
4718,1781.2317,FDM04,OUT027
4719,398.48477,DRB48,OUT018
4720,2536.8972,FDM24,OUT013
4721,4608.3823,FDT37,OUT049
4722,288.3716,NCO05,OUT010
4723,3807.1653,FDL13,OUT046
4724,2678.0452,FDL15,OUT017
4725,3070.744,FDB11,OUT018
4726,316.27917,FDL14,OUT019
4727,158.74712,FDY10,OUT019
4728,2001.7228,FDJ40,OUT049
4729,3993.9473,NCW18,OUT046
4730,1686.5199,NCY06,OUT013
4731,1253.1829,DRE13,OUT018
4732,3014.4746,FDA26,OUT045
4733,305.1767,NCE19,OUT010
4734,1325.85,FDE33,OUT035
4735,1609.2152,DRL59,OUT027
4736,767.99084,FDY07,OUT046
4737,2660.3088,FDF57,OUT018
4738,1670.9786,FDM58,OUT035
4739,2481.7874,FDP26,OUT027
4740,3247.9875,FDY32,OUT046
4741,221.75967,FDD51,OUT010
4742,1806.2196,FDU22,OUT018
4743,3661.2415,FDZ49,OUT018
4744,3407.4775,NCI42,OUT017
4745,906.9805,FDT04,OUT027
4746,3162.8484,NCU41,OUT045
4747,2794.028,FDS56,OUT045
4748,2580.889,NCN42,OUT017
4749,3477.5483,FDK34,OUT046
4750,4452.4414,FDB03,OUT017
4751,740.3299,DRJ25,OUT035
4752,3412.2334,FDT25,OUT027
4753,2804.5532,FDN20,OUT013
4754,3426.6973,FDP09,OUT013
4755,404.16705,FDM20,OUT019
4756,1728.5211,NCG55,OUT046
4757,1745.1006,NCP14,OUT045
4758,3669.323,NCH06,OUT046
4759,2002.7378,FDV52,OUT013
4760,631.3489,NCL07,OUT035
4761,6232.0947,DRJ11,OUT027
4762,1030.2146,DRO59,OUT013
4763,333.02527,FDW15,OUT010
4764,2123.8303,NCQ30,OUT035
4765,201.48943,NCN54,OUT019
4766,3294.353,FDY01,OUT027
4767,3695.6396,FDX39,OUT035
4768,2565.1838,FDH53,OUT027
4769,797.08105,FDA57,OUT035
4770,259.8469,NCC07,OUT010
4771,3122.325,FDU28,OUT013
4772,-50.47441,FDK36,OUT010
4773,740.5063,FDR36,OUT018
4774,2815.1035,NCQ17,OUT035
4775,255.4082,FDS28,OUT019
4776,2721.6406,FDE08,OUT045
4777,2035.6938,FDU22,OUT046
4778,1462.6229,FDG41,OUT045
4779,246.98839,FDO31,OUT010
4780,478.64996,FDM21,OUT019
4781,2558.5713,FDU40,OUT017
4782,1712.7474,FDV36,OUT018
4783,1618.0856,FDT10,OUT027
4784,733.3508,FDX38,OUT045
4785,4156.2744,NCU30,OUT027
4786,3140.8484,NCV06,OUT049
4787,3467.7742,FDT16,OUT035
4788,2355.2478,NCP41,OUT027
4789,3257.3389,FDZ56,OUT017
4790,3373.2021,FDC22,OUT035
4791,733.0939,FDU10,OUT035
4792,1849.4912,FDS46,OUT045
4793,2451.3071,FDO08,OUT049
4794,1492.4592,NCV42,OUT018
4795,4338.4565,FDP33,OUT035
4796,3858.858,FDJ12,OUT046
4797,1365.6447,FDH04,OUT045
4798,3772.669,NCU54,OUT013
4799,709.6612,FDO36,OUT010
4800,6493.39,FDT37,OUT027
4801,812.2241,FDD14,OUT010
4802,4053.1982,FDA16,OUT013
4803,296.48984,NCS42,OUT019
4804,198.92162,FDP10,OUT019
4805,3159.0945,FDQ28,OUT049
4806,299.58908,FDK57,OUT010
4807,2254.4128,FDK02,OUT013
4808,2340.1978,FDW47,OUT018
4809,1640.7241,NCC42,OUT018
4810,4815.699,FDQ37,OUT018
4811,1476.7727,FDL40,OUT046
4812,188.3598,DRE13,OUT010
4813,2843.2742,FDQ34,OUT027
4814,1919.3611,NCB54,OUT046
4815,2502.1824,FDS48,OUT049
4816,1141.3105,FDO15,OUT045
4817,990.1509,NCT30,OUT013
4818,2169.4517,FDU49,OUT027
4819,2042.6321,FDE21,OUT046
4820,273.49487,FDS49,OUT019
4821,2282.1577,FDT38,OUT027
4822,1747.0264,FDZ01,OUT045
4823,1273.9338,FDC41,OUT035
4824,543.25354,DRG13,OUT010
4825,3895.3823,NCZ42,OUT018
4826,1230.242,NCM07,OUT045
4827,1870.0913,NCV17,OUT018
4828,1393.9785,DRK39,OUT035
4829,1506.4614,FDS37,OUT018
4830,254.6379,FDV12,OUT019
4831,4052.9556,NCG19,OUT018
4832,1165.7596,FDS51,OUT013
4833,588.8597,NCO14,OUT046
4834,1983.5009,FDC38,OUT046
4835,2533.1355,FDN15,OUT046
4836,4613.395,NCH42,OUT013
4837,511.5792,FDQ22,OUT046
4838,3078.9475,FDC05,OUT013
4839,3574.7773,FDZ31,OUT013
4840,3236.8872,DRJ23,OUT049
4841,2322.7153,FDC52,OUT035
4842,400.47076,DRD12,OUT010
4843,2461.05,FDV55,OUT017
4844,1313.0638,FDD32,OUT046
4845,3589.8484,FDR01,OUT049
4846,240.12134,FDY08,OUT019
4847,3316.8313,FDQ45,OUT045
4848,4076.057,DRN11,OUT027
4849,1505.0137,NCS05,OUT018
4850,3090.673,FDY32,OUT035
4851,2748.5762,NCD31,OUT045
4852,2545.2776,NCE06,OUT049
4853,1799.7568,NCP14,OUT046
4854,517.4214,NCF18,OUT019
4855,2209.902,FDF14,OUT018
4856,2538.6328,FDB22,OUT017
4857,2648.7915,NCH54,OUT049
4858,795.3475,FDU27,OUT035
4859,4287.8506,FDS58,OUT027
4860,2612.7834,NCU29,OUT035
4861,3147.3374,FDJ57,OUT013
4862,1359.4457,FDL56,OUT049
4863,3734.1785,FDH60,OUT035
4864,773.969,FDN24,OUT018
4865,2337.0105,FDD02,OUT017
4866,4288.044,FDP15,OUT017
4867,5405.436,FDB28,OUT027
4868,2708.376,DRC49,OUT045
4869,1167.6587,NCG30,OUT018
4870,802.6634,FDJ14,OUT049
4871,502.7657,FDL52,OUT045
4872,6293.7373,NCG19,OUT027
4873,2151.9805,NCN41,OUT035
4874,3814.9167,FDW22,OUT013
4875,1994.0337,FDI02,OUT013
4876,2428.7886,FDV51,OUT045
4877,1357.6368,FDV48,OUT046
4878,356.92307,NCL17,OUT019
4879,1351.4641,FDP46,OUT045
4880,572.44525,FDU10,OUT045
4881,845.0119,FDT37,OUT010
4882,714.78143,FDI27,OUT035
4883,4374.8276,FDN51,OUT046
4884,1147.214,FDW07,OUT035
4885,2485.9866,FDN45,OUT049
4886,4240.7134,DRN37,OUT027
4887,2829.94,DRF48,OUT049
4888,121.606895,FDP38,OUT019
4889,4128.2563,NCX18,OUT027
4890,1058.9819,FDK45,OUT018
4891,1413.113,FDZ37,OUT049
4892,3418.8506,FDS50,OUT018
4893,2645.4424,NCR54,OUT018
4894,1568.7887,NCS17,OUT035
4895,2515.858,FDV31,OUT046
4896,1484.3792,DRE27,OUT017
4897,3124.758,FDN60,OUT013
4898,3534.9812,FDK26,OUT013
4899,1421.5836,FDX37,OUT018
4900,1701.7126,FDW31,OUT046
4901,3467.737,FDX26,OUT018
4902,277.97424,DRL49,OUT019
4903,1707.4486,FDU49,OUT017
4904,4376.302,FDY58,OUT046
4905,4106.0967,FDN03,OUT045
4906,203.04646,NCV06,OUT010
4907,1177.9061,FDH53,OUT045
4908,928.66925,FDG31,OUT018
4909,2594.6528,NCC06,OUT045
4910,5186.019,FDS13,OUT049
4911,4471.4736,FDP16,OUT035
4912,2250.649,FDA35,OUT013
4913,3801.1406,DRP47,OUT018
4914,952.2184,FDY28,OUT010
4915,1218.1079,FDY20,OUT035
4916,1795.1783,NCH30,OUT017
4917,255.78476,NCR29,OUT019
4918,2563.9163,NCP05,OUT013
4919,308.3189,NCF30,OUT019
4920,2152.7148,FDA08,OUT035
4921,7445.9434,FDN51,OUT027
4922,1517.5139,FDH12,OUT046
4923,3552.3635,FDY39,OUT017
4924,2653.5476,NCO53,OUT045
4925,2328.8706,FDB40,OUT046
4926,1448.5831,FDH02,OUT049
4927,1612.323,FDY11,OUT027
4928,265.06128,FDQ09,OUT019
4929,4849.3145,FDP16,OUT013
4930,320.6198,NCF55,OUT018
4931,4433.9097,FDY09,OUT027
4932,4207.3154,FDY39,OUT045
4933,1899.3473,NCU53,OUT049
4934,2284.23,NCT41,OUT049
4935,601.78424,FDJ45,OUT046
4936,2605.4915,FDR28,OUT013
4937,2600.5396,FDN08,OUT013
4938,1635.4904,FDJ07,OUT049
4939,4061.9314,FDZ09,OUT027
4940,2558.6492,FDQ14,OUT017
4941,1334.3992,FDY12,OUT027
4942,1983.7014,FDK57,OUT046
4943,2091.8855,FDD20,OUT049
4944,2168.072,FDS36,OUT018
4945,1774.5806,FDI40,OUT049
4946,1905.2324,FDJ40,OUT045
4947,2843.5813,FDE08,OUT013
4948,1090.772,DRK01,OUT013
4949,599.2109,FDC58,OUT049
4950,2816.9094,FDE50,OUT046
4951,2342.939,FDX48,OUT035
4952,2259.2432,DRM35,OUT018
4953,1692.1403,FDG41,OUT013
4954,2017.2396,FDB52,OUT046
4955,2639.1758,FDV19,OUT045
4956,2254.893,DRG48,OUT017
4957,2148.313,FDI26,OUT013
4958,345.99747,FDU11,OUT019
4959,230.02167,FDF59,OUT019
4960,1362.2075,FDR07,OUT049
4961,2110.706,NCE06,OUT017
4962,2104.0427,FDE10,OUT046
4963,1803.264,NCO55,OUT046
4964,612.9792,FDZ13,OUT013
4965,1525.0319,FDT50,OUT017
4966,207.0155,FDH12,OUT010
4967,2176.5996,FDD21,OUT045
4968,5701.953,NCM05,OUT013
4969,708.9321,FDK04,OUT013
4970,1495.1738,FDN33,OUT017
4971,242.04811,NCM18,OUT010
4972,1258.2585,DRC25,OUT049
4973,1789.4142,FDT47,OUT017
4974,2854.5144,FDD45,OUT027
4975,1099.3954,NCD07,OUT018
4976,335.3657,NCY54,OUT010
4977,975.24927,FDL12,OUT049
4978,2186.6628,FDL02,OUT017
4979,2040.9803,FDC60,OUT035
4980,3331.535,FDR37,OUT017
4981,3425.9473,FDY16,OUT017
4982,1581.7622,FDU26,OUT045
4983,1028.4707,FDN24,OUT013
4984,1871.88,FDH44,OUT013
4985,278.78433,FDE23,OUT010
4986,2828.535,FDW60,OUT017
4987,2095.5579,FDQ55,OUT049
4988,2008.1295,FDV32,OUT027
4989,413.9411,FDV03,OUT010
4990,1178.5352,FDY14,OUT010
4991,4911.7905,NCL55,OUT027
4992,752.7556,DRF25,OUT017
4993,868.2319,FDX03,OUT046
4994,2759.5105,FDF40,OUT045
4995,120.05648,FDX24,OUT010
4996,1725.9171,FDA25,OUT049
4997,2274.2742,FDH21,OUT018
4998,610.43506,FDB47,OUT010
4999,209.50334,FDT34,OUT019
5000,-94.440834,FDS39,OUT010
5001,1491.8632,NCU05,OUT046
5002,1579.9955,FDE02,OUT049
5003,1198.9027,FDL25,OUT035
5004,1864.8594,FDC50,OUT049
5005,1007.15936,FDZ32,OUT049
5006,1186.7267,FDV14,OUT045
5007,1112.9879,FDR07,OUT045
5008,795.8682,FDB26,OUT049
5009,2964.2166,NCR50,OUT045
5010,1579.3805,FDP01,OUT018
5011,1666.0157,FDH57,OUT045
5012,1120.1227,FDM60,OUT027
5013,3931.3135,FDA45,OUT017
5014,4759.1753,FDU55,OUT017
5015,1699.08,FDH40,OUT035
5016,50.09294,FDG40,OUT019
5017,4257.3853,FDT12,OUT049
5018,871.93335,DRL59,OUT045
5019,1313.0591,FDT47,OUT018
5020,1048.8429,FDI60,OUT017
5021,1094.9746,DRF51,OUT027
5022,672.65015,NCK31,OUT049
5023,2445.6138,FDB08,OUT045
5024,1645.3536,FDM44,OUT035
5025,2115.2195,FDD46,OUT018
5026,368.091,FDR27,OUT019
5027,300.21497,FDV56,OUT010
5028,1504.5594,FDM02,OUT049
5029,1465.0204,FDU45,OUT018
5030,1987.325,FDZ10,OUT017
5031,70.67996,NCK31,OUT010
5032,2093.935,FDR27,OUT035
5033,1671.4062,FDF33,OUT013
5034,1574.0543,FDJ36,OUT046
5035,4662.05,FDP33,OUT049
5036,4827.744,FDG17,OUT046
5037,4270.348,FDG47,OUT027
5038,1934.7064,NCW29,OUT046
5039,1161.4432,DRH59,OUT017
5040,3291.224,FDR32,OUT017
5041,3484.37,FDP48,OUT035
5042,4703.3345,FDG17,OUT035
5043,262.2634,DRJ59,OUT017
5044,2800.1216,FDY48,OUT027
5045,3111.1506,FDB02,OUT046
5046,389.54907,FDN10,OUT019
5047,665.0326,NCD55,OUT035
5048,1983.417,FDX34,OUT013
5049,3748.9739,FDZ38,OUT045
5050,3383.2883,DRF37,OUT049
5051,270.31372,DRL47,OUT019
5052,1141.8915,FDL27,OUT035
5053,3917.9595,NCP53,OUT035
5054,543.3277,FDT03,OUT019
5055,3482.6655,FDJ28,OUT035
5056,2832.2686,FDF40,OUT018
5057,3574.467,FDA32,OUT035
5058,967.0814,NCP02,OUT017
5059,3544.754,FDZ31,OUT045
5060,3316.371,NCQ29,OUT013
5061,401.51526,FDP57,OUT010
5062,3299.858,FDL32,OUT027
5063,3300.8557,DRB01,OUT035
5064,1947.481,FDJ40,OUT046
5065,2109.7737,FDO24,OUT018
5066,4186.1636,FDO11,OUT018
5067,2192.508,FDA56,OUT035
5068,1149.6064,FDF02,OUT045
5069,1940.2537,FDA10,OUT013
5070,2579.446,NCI55,OUT017
5071,10.60589,FDZ40,OUT010
5072,799.9024,FDV08,OUT049
5073,1457.1113,FDN48,OUT013
5074,2731.436,FDU57,OUT017
5075,1646.3805,DRF49,OUT013
5076,3712.5315,FDS02,OUT035
5077,2714.659,FDS43,OUT046
5078,5971.863,FDT16,OUT013
5079,5939.8804,FDX19,OUT027
5080,1475.9608,FDK15,OUT046
5081,2557.8757,DRA12,OUT049
5082,953.365,FDY35,OUT017
5083,3193.5774,NCU42,OUT013
5084,3194.5178,FDD26,OUT013
5085,1997.0775,FDR11,OUT018
5086,4076.209,NCP53,OUT045
5087,2803.6282,FDP34,OUT045
5088,239.01674,NCV41,OUT019
5089,2262.087,FDN20,OUT018
5090,3652.066,FDZ16,OUT018
5091,2035.4077,FDZ28,OUT049
5092,3656.3682,NCL55,OUT013
5093,1367.2399,NCJ17,OUT046
5094,3888.562,FDT37,OUT046
5095,2704.926,FDV51,OUT049
5096,2344.9714,FDZ28,OUT035
5097,1682.5693,FDN27,OUT013
5098,604.4654,FDS14,OUT019
5099,1956.6516,FDZ58,OUT045
5100,2760.1042,FDD46,OUT046
5101,846.9534,FDJ03,OUT035
5102,636.72424,FDU03,OUT010
5103,3755.4595,FDA33,OUT027
5104,2823.2717,NCW53,OUT035
5105,569.0213,NCC55,OUT017
5106,501.506,FDP52,OUT019
5107,2250.1794,FDE39,OUT049
5108,3311.3376,FDB44,OUT035
5109,646.92206,FDG59,OUT013
5110,1251.5565,FDI05,OUT013
5111,1869.2046,FDF59,OUT045
5112,234.9203,FDM39,OUT019
5113,2002.3489,FDB14,OUT013
5114,527.8334,NCS05,OUT019
5115,971.16455,DRJ35,OUT045
5116,299.24783,FDO31,OUT019
5117,2901.1094,FDA31,OUT046
5118,691.652,FDX40,OUT049
5119,4104.055,FDW56,OUT045
5120,227.8314,FDH09,OUT018
5121,257.46484,FDA52,OUT019
5122,-179.64278,FDF20,OUT019
5123,718.4523,FDE40,OUT046
5124,1672.5963,NCU17,OUT046
5125,1792.559,NCP14,OUT035
5126,1606.2216,FDN25,OUT027
5127,1031.7384,FDU39,OUT049
5128,3628.9072,NCM05,OUT017
5129,2399.8738,FDU07,OUT017
5130,1719.3064,FDF28,OUT049
5131,2400.225,FDR57,OUT049
5132,2162.0066,FDJ33,OUT013
5133,980.2395,DRH23,OUT035
5134,5009.79,FDQ52,OUT046
5135,3386.2727,DRK13,OUT035
5136,4065.9395,FDP09,OUT046
5137,2435.0244,FDR08,OUT027
5138,1758.3641,FDV50,OUT045
5139,3571.2615,FDT13,OUT049
5140,2821.9497,FDJ27,OUT027
5141,2718.7263,FDH21,OUT046
5142,2101.782,FDW14,OUT027
5143,731.9446,FDL52,OUT049
5144,3728.3489,FDW28,OUT017
5145,1352.7034,FDL40,OUT049
5146,2300.7175,FDE24,OUT046
5147,4338.3535,FDX35,OUT049
5148,1323.1847,FDP46,OUT017
5149,3761.2878,FDX56,OUT045
5150,3018.747,FDQ45,OUT049
5151,4372.936,FDK50,OUT027
5152,5381.898,FDY26,OUT045
5153,1806.7632,FDQ09,OUT017
5154,2891.3103,FDN39,OUT049
5155,652.6293,FDP13,OUT017
5156,2669.6577,FDR51,OUT013
5157,237.74136,FDZ49,OUT010
5158,2366.301,FDL28,OUT018
5159,2082.321,FDZ10,OUT035
5160,2158.6978,FDK38,OUT013
5161,3555.478,DRL49,OUT027
5162,2119.7388,FDR15,OUT013
5163,4491.327,FDQ24,OUT035
5164,2775.6562,FDD56,OUT013
5165,741.2736,NCR42,OUT046
5166,961.09827,FDH52,OUT045
5167,281.42508,FDH57,OUT019
5168,159.88084,FDR15,OUT010
5169,1810.8329,FDJ34,OUT035
5170,1238.1086,FDW37,OUT035
5171,1420.4843,FDQ23,OUT018
5172,3041.974,FDP34,OUT013
5173,5021.965,FDE04,OUT027
5174,1329.781,FDC48,OUT045
5175,362.03735,FDA47,OUT019
5176,2812.8257,FDI35,OUT018
5177,1678.563,NCV05,OUT013
5178,2662.3098,FDR28,OUT045
5179,1511.6617,FDH31,OUT017
5180,201.87688,FDP59,OUT019
5181,1120.7542,FDS19,OUT018
5182,683.8364,FDM60,OUT045
5183,2623.289,FDJ44,OUT018
5184,1504.4847,DRH51,OUT017
5185,1617.8563,DRC25,OUT017
5186,1671.3568,DRE25,OUT013
5187,2092.73,NCX05,OUT049
5188,2742.0105,FDR11,OUT017
5189,4020.6895,DRP47,OUT045
5190,456.42386,DRC49,OUT019
5191,1194.9795,FDQ47,OUT027
5192,1880.8722,FDL20,OUT013
5193,2163.26,FDM34,OUT035
5194,4579.912,NCN55,OUT013
5195,1661.7986,FDD41,OUT035
5196,1207.2692,FDE52,OUT049
5197,313.41998,NCT18,OUT019
5198,530.8095,FDJ32,OUT018
5199,4292.4453,FDE16,OUT046
5200,2783.0317,FDZ09,OUT045
5201,1977.7834,DRZ11,OUT046
5202,1256.1042,FDK41,OUT049
5203,1040.9445,FDE56,OUT049
5204,3417.4333,FDH34,OUT013
5205,1560.7107,DRI49,OUT013
5206,4075.873,DRI59,OUT046
5207,2486.01,DRC36,OUT049
5208,215.5176,FDS15,OUT019
5209,2740.0957,FDI07,OUT018
5210,1407.9727,FDZ15,OUT018
5211,6412.878,NCX41,OUT027
5212,285.0273,NCO29,OUT019
5213,2679.173,FDF57,OUT013
5214,1409.7233,FDI33,OUT035
5215,2600.4717,DRJ47,OUT049
5216,1376.0314,FDB34,OUT046
5217,4112.605,FDY22,OUT027
5218,2787.291,DRL11,OUT017
5219,3152.354,FDY46,OUT035
5220,4531.75,FDG17,OUT013
5221,1347.1117,FDE52,OUT018
5222,5556.6104,DRP47,OUT027
5223,62.236984,FDO01,OUT010
5224,2418.4666,FDL09,OUT046
5225,2135.6162,FDR57,OUT013
5226,699.53723,DRD37,OUT035
5227,1209.8444,FDQ36,OUT027
5228,3793.006,FDL33,OUT049
5229,545.8008,FDL48,OUT045
5230,3719.1868,FDL28,OUT049
5231,762.22406,NCN29,OUT046
5232,2666.4414,FDO13,OUT035
5233,2945.6592,FDB38,OUT045
5234,3216.715,FDI36,OUT035
5235,1590.6836,FDI58,OUT035
5236,1697.2661,FDH22,OUT018
5237,2486.4136,FDQ27,OUT013
5238,2098.5889,FDT33,OUT046
5239,2140.8616,FDC56,OUT045
5240,2630.362,FDF14,OUT046
5241,3755.957,FDQ39,OUT017
5242,2780.259,NCM43,OUT017
5243,2133.12,FDS46,OUT035
5244,3788.2976,FDI22,OUT049
5245,2753.1821,NCE43,OUT045
5246,627.9314,FDZ36,OUT010
5247,346.05322,FDR13,OUT019
5248,1035.7493,FDP46,OUT018
5249,431.05692,FDW56,OUT019
5250,2874.1575,FDB40,OUT017
5251,2693.879,FDM28,OUT018
5252,6106.271,FDV49,OUT013
5253,2440.0425,NCS53,OUT018
5254,4917.0723,FDO03,OUT049
5255,3416.9585,FDT15,OUT035
5256,3919.5146,FDD33,OUT049
5257,5742.0234,FDX13,OUT017
5258,3452.0095,FDH60,OUT013
5259,1267.0244,DRH51,OUT046
5260,710.1952,NCL07,OUT049
5261,3022.8655,FDW51,OUT045
5262,368.63202,FDF21,OUT019
5263,237.08493,FDH26,OUT019
5264,833.23444,FDJ03,OUT049
5265,1717.6243,FDU35,OUT017
5266,4030.4377,DRL01,OUT018
5267,547.828,FDE59,OUT045
5268,988.0461,FDI60,OUT035
5269,1825.902,DRH39,OUT035
5270,675.2384,FDK36,OUT049
5271,1200.397,FDN52,OUT045
5272,4326.9937,FDU12,OUT017
5273,5967.6655,NCT05,OUT027
5274,2956.8154,FDS37,OUT027
5275,778.14185,FDK24,OUT017
5276,3289.0854,DRF36,OUT013
